# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab spades_16S_rRNA/spades_16S_rRNA.tab --viterbi /opt/linux/centos/7.x/x86_64/pkgs/ssu-align/0.1.1/share/ssu-align-0.1.1/ssu-align-0p1.cm spades_16S_rRNA.fasta
# date:       Mon Jan  7 23:03:26 2019
# num seqs:   801
# dbsize(Mb): 0.871186
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                       target coord   query coord                         
#                                                                             ----------------------  ------------                         
# model name  target name                                                          start        stop  start   stop    bit sc   E-value  GC%
# ----------  --------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     Coemansia_sp._RSA_2336_NODE_7043                                        32         352      1   1508     75.23         -   51
  archaea     Rhizopus_stolonifer_SM16_NODE_145                                      379         452      1   1508      8.31         -   35
  archaea     Rhizopus_stolonifer_SM16_NODE_186                                       15          36      1   1508      1.61         -   59
  archaea     Rhizopus_stolonifer_SM16_NODE_186                                      166         150      1   1508      1.05         -   41
  archaea     Conidiobolus_lamprauges_NRRL_1229_NODE_1300                            370         659      1   1508     36.99         -   40
  archaea     Conidiobolus_lamprauges_NRRL_1229_NODE_1300                             49          36      1   1508      1.32         -   43
  archaea     Conidiobolus_lamprauges_NRRL_1229_NODE_2596                            103         944      1   1508    210.05         -   42
  archaea     Conidiobolus_lamprauges_NRRL_1229_NODE_2596                             39          30      1   1508      0.79         -   40
  archaea     Conidiobolus_lamprauges_NRRL_1229_NODE_1300.1                          193         235      1   1508     20.49         -   42
  archaea     Conidiobolus_lamprauges_NRRL_1229_NODE_1300.1                          468         452      1   1508      1.05         -   41
  archaea     Conidiobolus_lamprauges_NRRL_1229_NODE_2596.1                          231         285      1   1508     28.15         -   60
  archaea     Conidiobolus_lamprauges_NRRL_1229_NODE_2596.1                          167         153      1   1508     -0.60         -   47
  archaea     Rhizopus_arrhizus_NRRL_A-13860_NODE_6575                                20         240      1   1508    134.17         -   56
  archaea     Phycomyces_theobromatus_NRRL_1467_NODE_8053                            112         586      1   1508    263.49         -   53
  archaea     Phycomyces_theobromatus_NRRL_1467_NODE_12070                             1         250      1   1508     53.17         -   54
  archaea     Zygorhynchus_exponens_NRRL_1492_NODE_6553                               70         231      1   1508     86.88         -   56
  archaea     Modicella_reniformis_MES-2146_NODE_20                                   51         966      1   1508    182.52         -   47
  archaea     Modicella_reniformis_MES-2146_NODE_20                                 1014         638      1   1508     -0.50         -   47
  archaea     Modicella_reniformis_MES-2146_NODE_56                                   50         764      1   1508     55.65         -   48
  archaea     Modicella_reniformis_MES-2146_NODE_10660                                 1         530      1   1508    158.79         -   34
  archaea     Modicella_reniformis_MES-2146_NODE_4572                                 28         291      1   1508     44.29         -   36
  archaea     Modicella_reniformis_MES-2146_NODE_35536                                 1         209      1   1508    128.85         -   51
  archaea     Modicella_reniformis_MES-2146_NODE_33286                                 1          76      1   1508     12.18         -   59
  archaea     Modicella_reniformis_MES-2146_NODE_4572.1                                1         184      1   1508     81.81         -   42
  archaea     Modicella_reniformis_MES-2146_NODE_43288                                26         144      1   1508     58.19         -   51
  archaea     Modicella_reniformis_MES-2146_NODE_42463                                15         159      1   1508     68.41         -   49
  archaea     Modicella_reniformis_MES-2146_NODE_44                                   13         157      1   1508     68.41         -   48
  archaea     Modicella_reniformis_MES-2146_NODE_45513                                 1         149      1   1508     42.83         -   51
  archaea     Modicella_reniformis_MES-2146_NODE_45527                                 1         149      1   1508     54.25         -   52
  archaea     Modicella_reniformis_MES-2146_NODE_41988                                 4         122      1   1508     35.74         -   51
  archaea     Modicella_reniformis_MES-2146_NODE_42054                                 4         122      1   1508     40.27         -   52
  archaea     Modicella_reniformis_MES-2146_NODE_45960                                13         145      1   1508     48.10         -   50
  archaea     Modicella_reniformis_MES-2146_NODE_52851                                18         114      1   1508     39.17         -   56
  archaea     Modicella_reniformis_MES-2146_NODE_37004                               179         208      1   1508      5.40         -   47
  archaea     Modicella_reniformis_MES-2146_NODE_89386                                 1          79      1   1508     24.53         -   48
  archaea     Modicella_reniformis_MES-2146_NODE_59963                                74          55      1   1508      0.79         -   55
  archaea     Modicella_reniformis_MES-2146_NODE_67284                                 1         106      1   1508     29.41         -   47
  archaea     Modicella_reniformis_MES-2146_NODE_75393                                15          77      1   1508     37.88         -   52
  archaea     Modicella_reniformis_MES-2146_NODE_69670                                15          77      1   1508     30.12         -   52
  archaea     Modicella_reniformis_MES-2146_NODE_74811                                 1         103      1   1508     23.84         -   45
  archaea     Modicella_reniformis_MES-2146_NODE_68895                                 1          55      1   1508     29.91         -   53
  archaea     Modicella_reniformis_MES-2146_NODE_132352                                1          68      1   1508     27.66         -   50
  archaea     Modicella_reniformis_MES-2146_NODE_88051                                 1          51      1   1508     17.78         -   47
  archaea     Modicella_reniformis_MES-2146_NODE_171370                                1          46      1   1508     17.91         -   50
  archaea     Modicella_reniformis_MES-2146_NODE_177425                               15          40      1   1508      9.65         -   54
  archaea     Rhizopus_stolonifer_SM148_NODE_109                                     270         398      1   1508     22.27         -   38
